595	chr1	1414533	1417284
595	chr1	1417754	1420225
596	chr1	1442588	1444587
596	chr1	1444850	1446877
596	chr1	1450701	1452700
596	chr1	1453200	1455301
596	chr1	1455893	1456828
596	chr1	1457075	1457953
596	chr1	1462508	1464507
596	chr1	1468604	1470603
596	chr1	1471451	1473106
596	chr1	1473343	1474961
596	chr1	1475221	1476092
596	chr1	1487532	1489531
596	chr1	1494761	1496760
596	chr1	1507482	1509481
596	chr1	1532331	1534330
596	chr1	1548453	1550452
596	chr1	1556587	1558586
596	chr1	1559360	1560779
596	chr1	1561056	1562048
596	chr1	1562399	1563673
596	chr1	1564033	1564420
596	chr1	1570007	1571031
597	chr1	1578377	1580376
597	chr1	1588073	1590072
597	chr1	1598981	1600980
597	chr1	1601232	1602390
597	chr1	1605898	1607897
597	chr1	1621610	1623609
597	chr1	1629086	1631085
597	chr1	1633227	1634251
597	chr1	1641593	1643592
597	chr1	1653395	1655394
597	chr1	1668756	1670755
597	chr1	1674885	1676884
597	chr1	1683373	1685372
597	chr1	1689767	1691766
598	chr1	1707394	1709393
598	chr1	1710583	1713638
598	chr1	1819405	1821404
599	chr1	1837958	1839957
599	chr1	1848098	1850097
599	chr1	1857246	1859245
599	chr1	1872715	1874714
599	chr1	1875016	1875616
599	chr1	1884344	1886343
599	chr1	1894414	1896413
599	chr1	1896629	1897580
599	chr1	1908268	1910267
599	chr1	1933166	1935165
599	chr1	1948411	1950410
599	chr1	1955046	1957045
599	chr1	1957387	1959413
599	chr1	1959868	1960941
599	chr1	1961149	1961406
600	chr1	1972686	1974685
600	chr1	1974943	1976122
600	chr1	1979251	1981250
600	chr1	1988779	1990778
600	chr1	2003179	2005178
600	chr1	2023205	2025204
600	chr1	2036555	2038554
600	chr1	2038864	2040996
600	chr1	2044429	2046428
600	chr1	2061782	2063781
600	chr1	2064053	2064627
600	chr1	2064856	2066366
600	chr1	2080314	2082313
601	chr1	2114432	2116431
601	chr1	2119017	2121016
601	chr1	2124048	2126047
601	chr1	2134808	2136807
601	chr1	2142199	2144198
601	chr1	2156212	2158211
601	chr1	2210020	2212019
601	chr1	2220198	2222197
602	chr1	2230310	2232309
602	chr1	2232618	2235307
602	chr1	2235668	2236441
602	chr1	2243714	2245713
602	chr1	2247087	2249314
602	chr1	2251723	2253722
602	chr1	2254759	2258096
602	chr1	2258424	2259063
602	chr1	2264007	2266006
602	chr1	2274358	2276357
602	chr1	2302159	2304158
602	chr1	2314353	2316352
602	chr1	2320481	2322480
602	chr1	2331550	2333549
602	chr1	2337876	2339875
602	chr1	2340247	2343384
602	chr1	2344718	2345890
603	chr1	2357926	2359925
603	chr1	2369846	2371845
603	chr1	2372074	2374817
603	chr1	2385669	2387668
603	chr1	2396825	2398824
603	chr1	2407757	2409756
603	chr1	2410050	2411124
603	chr1	2411405	2415197
603	chr1	2431648	2433647
603	chr1	2434066	2435040
603	chr1	2435258	2435553
603	chr1	2435829	2439796
603	chr1	2440023	2440125
603	chr1	2443355	2445354
603	chr1	2447922	2449921
603	chr1	2450207	2451216
603	chr1	2451552	2452794
603	chr1	2455241	2457240
603	chr1	2458260	2460759
603	chr1	2464934	2466933
603	chr1	2470095	2472094
603	chr1	2475563	2477562
604	chr1	2515397	2517396
604	chr1	2525239	2527238
604	chr1	2535671	2537670
604	chr1	2557892	2559891
604	chr1	2572030	2574029
605	chr1	2704025	2706024
605	chr1	2714741	2716740
606	chr1	2770126	2772125
606	chr1	2775157	2777156
606	chr1	2825785	2827784
606	chr1	2845056	2847055
606	chr1	2847289	2850664
606	chr1	2874545	2876544
607	chr1	2883062	2885061
607	chr1	2885285	2886588
607	chr1	2916497	2918496
607	chr1	2927155	2929154
607	chr1	2936633	2938632
607	chr1	2977275	2979274
607	chr1	2980759	2983924
607	chr1	2987963	2990029
607	chr1	2995272	2997271
607	chr1	2997474	2999726
608	chr1	3026179	3028178
608	chr1	3036067	3038066
608	chr1	3054541	3056540
608	chr1	3056773	3059049
608	chr1	3069899	3071898
608	chr1	3078934	3080933
608	chr1	3100540	3102539
608	chr1	3103353	3104955
608	chr1	3109579	3111578
609	chr1	3145845	3147844
609	chr1	3153160	3155159
609	chr1	3155362	3157508
609	chr1	3161969	3163968
609	chr1	3180821	3182820
609	chr1	3183217	3184545
609	chr1	3193376	3195375
609	chr1	3201765	3203764
609	chr1	3237915	3239914
609	chr1	3273029	3275028
610	chr1	3305069	3307068
610	chr1	3307286	3310101
610	chr1	3319269	3321268
610	chr1	3325991	3327990
610	chr1	3329425	3331039
610	chr1	3331280	3331985
610	chr1	3340012	3342011
610	chr1	3349365	3351364
610	chr1	3368905	3370904
610	chr1	3392701	3394700
611	chr1	3423576	3425575
611	chr1	3425798	3426360
611	chr1	3426571	3427354
611	chr1	3433988	3435987
611	chr1	3445449	3447448
611	chr1	3457874	3459873
611	chr1	3497902	3499901
611	chr1	3509709	3511708
611	chr1	3525619	3527618
611	chr1	3528079	3528332
612	chr1	3538767	3540766
612	chr1	3554963	3556962
612	chr1	3557202	3559951
612	chr1	3564445	3566444
612	chr1	3605096	3607095
612	chr1	3621318	3623317
612	chr1	3632633	3634632
612	chr1	3647294	3649293
612	chr1	3660963	3662962
613	chr1	3686553	3688552
613	chr1	3701672	3703671
613	chr1	3710398	3712397
613	chr1	3729458	3731457
613	chr1	3771187	3773186
613	chr1	3774466	3775076
613	chr1	3788864	3790863
614	chr1	3806490	3808489
614	chr1	3814356	3816355
614	chr1	3822219	3824218
616	chr1	4190633	4192632
617	chr1	4219387	4221386
620	chr1	4711989	4713988
621	chr1	4724576	4726575
621	chr1	4769652	4771651
621	chr1	4830351	4832350
629	chr1	5770056	5772055
629	chr1	5791557	5793556
630	chr1	5935157	5937156
630	chr1	5948824	5950823
631	chr1	6049595	6051594
631	chr1	6084244	6086243
631	chr1	6109609	6111608
631	chr1	6129635	6131634
632	chr1	6185743	6187742
632	chr1	6188236	6188872
632	chr1	6200118	6202117
632	chr1	6206716	6208715
632	chr1	6237237	6239236
632	chr1	6240815	6241030
632	chr1	6257178	6259177
632	chr1	6263825	6265824
632	chr1	6266779	6268819
633	chr1	6293528	6295527
633	chr1	6299695	6301694
633	chr1	6302857	6305147
633	chr1	6306464	6309162
633	chr1	6310093	6313760
633	chr1	6318137	6320136
633	chr1	6337948	6339947
633	chr1	6340269	6341135
634	chr1	6450814	6452813
634	chr1	6477057	6479056
634	chr1	6480939	6484502
634	chr1	6498168	6500167
634	chr1	6505207	6507206
634	chr1	6509187	6511688
634	chr1	6512111	6514107
634	chr1	6518584	6520583
634	chr1	6523996	6525995
634	chr1	6528536	6530535
634	chr1	6543143	6545142
634	chr1	6548083	6550082
635	chr1	6555561	6557560
635	chr1	6612136	6614135
635	chr1	6637427	6639426
635	chr1	6651397	6653396
635	chr1	6657125	6659124
635	chr1	6659506	6661775
635	chr1	6670786	6672785
636	chr1	6683071	6685070
636	chr1	6759295	6761294
637	chr1	6842313	6844312
638	chr1	7020001	7022000
639	chr1	7120519	7122518
643	chr1	7721400	7723399
644	chr1	7738143	7740142
644	chr1	7762593	7764592
644	chr1	7829378	7831377
644	chr1	7841460	7843459
644	chr1	7843694	7843914
645	chr1	7885198	7887197
646	chr1	8000408	8002407
646	chr1	8011993	8013992
646	chr1	8019301	8021300
646	chr1	8083554	8085553
648	chr1	8269996	8271995
648	chr1	8275195	8277194
648	chr1	8375784	8377783
648	chr1	8382387	8384386
648	chr1	8384720	8385894
649	chr1	8388202	8390201
649	chr1	8393343	8395342
649	chr1	8401697	8403696
649	chr1	8416322	8418321
649	chr1	8481389	8483388
651	chr1	8761005	8763004
652	chr1	8875012	8877011
652	chr1	8877284	8877597
653	chr1	8936098	8938097
654	chr1	9097280	9099279
654	chr1	9129602	9131601
655	chr1	9186503	9188502
655	chr1	9240167	9242166
655	chr1	9256565	9258564
655	chr1	9292401	9294400
656	chr1	9322202	9324201
656	chr1	9324440	9324686
656	chr1	9414126	9416125
656	chr1	9425507	9427506
657	chr1	9486937	9488936
657	chr1	9553379	9555378
658	chr1	9597350	9599349
658	chr1	9646586	9648585
658	chr1	9668617	9670616
658	chr1	9685125	9687124
659	chr1	9709780	9711779
659	chr1	9747295	9749294
659	chr1	9773708	9775707
659	chr1	9788292	9790291
659	chr1	9790705	9791157
659	chr1	9820576	9822575
660	chr1	9881011	9883010
661	chr1	9967845	9969844
661	chr1	9970064	9970583
661	chr1	10001165	10003164
661	chr1	10055121	10057120
82	chr1	10090532	10092531
663	chr1	10268015	10270014
664	chr1	10384183	10386182
664	chr1	10456548	10458547
665	chr1	10488200	10490199
665	chr1	10530177	10532176
665	chr1	10532801	10534917
666	chr1	10696299	10698298
666	chr1	10698911	10699393
666	chr1	10700099	10702135
666	chr1	10705810	10707809
666	chr1	10711838	10713837
666	chr1	10714204	10714400
666	chr1	10717867	10719866
666	chr1	10723187	10725186
667	chr1	10751773	10753772
667	chr1	10754177	10755225
667	chr1	10755522	10757890
667	chr1	10762449	10764448
667	chr1	10851894	10853893
668	chr1	10893895	10895894
669	chr1	11070319	11072318
669	chr1	11117030	11119029
670	chr1	11157387	11159386
671	chr1	11320258	11322257
671	chr1	11331259	11333258
673	chr1	11536669	11538668
673	chr1	11559366	11561365
673	chr1	11587838	11589837
673	chr1	11594382	11596381
674	chr1	11706767	11708766
674	chr1	11709278	11710458
674	chr1	11710789	11714216
674	chr1	11722113	11724112
674	chr1	11738828	11740827
674	chr1	11748701	11750700
674	chr1	11777566	11779565
674	chr1	11793975	11795974
675	chr1	11820139	11822138
675	chr1	11863462	11865461
675	chr1	11896393	11898392
675	chr1	11917115	11919114
676	chr1	11983643	11985642
676	chr1	11992694	11994693
676	chr1	12038113	12040112
677	chr1	12077251	12079250
677	chr1	12121488	12123487
678	chr1	12224876	12226875
678	chr1	12249777	12251776
678	chr1	12287954	12289953
678	chr1	12290586	12290954
681	chr1	12598347	12600346
681	chr1	12653926	12655925
681	chr1	12674983	12676982
690	chr1	13837505	13839504
690	chr1	13879410	13881409
691	chr1	13907606	13909605
691	chr1	13909843	13910136
692	chr1	14024481	14026480
692	chr1	14073267	14075266
693	chr1	14217350	14219349
698	chr1	14922610	14924609
700	chr1	15125583	15127582
701	chr1	15248373	15250372
702	chr1	15373063	15375062
703	chr1	15477219	15479218
703	chr1	15539181	15541180
703	chr1	15571620	15573619
705	chr1	15734033	15736032
705	chr1	15848493	15850492
705	chr1	15850700	15851105
705	chr1	15851582	15853107
706	chr1	15909088	15911087
706	chr1	15927823	15929822
706	chr1	15941821	15943820
707	chr1	16009266	16011265
707	chr1	16051616	16053615
707	chr1	16056297	16058296
707	chr1	16068628	16070627
707	chr1	16070854	16073317
707	chr1	16083147	16085146
708	chr1	16159260	16161259
708	chr1	16162881	16163751
708	chr1	16171889	16173888
708	chr1	16175397	16175828
709	chr1	16258870	16260869
709	chr1	16267900	16269899
709	chr1	16270260	16270590
709	chr1	16299902	16301901
710	chr1	16397648	16399647
710	chr1	16462376	16464375
710	chr1	16473111	16475110
710	chr1	16479484	16481483
710	chr1	16492061	16494060
711	chr1	16530917	16532916
711	chr1	16541683	16543682
711	chr1	16551326	16553325
711	chr1	16561544	16563543
712	chr1	16676574	16678573
712	chr1	16691621	16693620
712	chr1	16764998	16766997
713	chr1	16808605	16810604
713	chr1	16823138	16825137
713	chr1	16838784	16840783
713	chr1	16845280	16847279
713	chr1	16858873	16860872
713	chr1	16872401	16874400
714	chr1	16937456	16939455
714	chr1	16968855	16970854
714	chr1	16971493	16973484
714	chr1	16982777	16984776
714	chr1	16991451	16993450
714	chr1	17004742	17006741
714	chr1	17016683	17018682
714	chr1	17020960	17022985
714	chr1	17023285	17025922
714	chr1	17031768	17033767
715	chr1	17049491	17051490
715	chr1	17064763	17066762
715	chr1	17073404	17075403
715	chr1	17083411	17085410
716	chr1	17184111	17186110
716	chr1	17195561	17197560
716	chr1	17197850	17198625
716	chr1	17213421	17215420
716	chr1	17220227	17222226
716	chr1	17229298	17231297
716	chr1	17238038	17240037
716	chr1	17279818	17281817
716	chr1	17285290	17287289
716	chr1	17290904	17292903
717	chr1	17304551	17306550
717	chr1	17329885	17331884
717	chr1	17335829	17337828
717	chr1	17378456	17380455
718	chr1	17443651	17445650
718	chr1	17473702	17475701
720	chr1	17732435	17734434
720	chr1	17744200	17746199
720	chr1	17762072	17764071
721	chr1	17863863	17865862
721	chr1	17947452	17949451
722	chr1	18021481	18023480
723	chr1	18150378	18152377
725	chr1	18432105	18434104
725	chr1	18434814	18435565
725	chr1	18435905	18436550
727	chr1	18689874	18691873
727	chr1	18701295	18703294
728	chr1	18806873	18808872
729	chr1	18954895	18956894
729	chr1	18959830	18962841
729	chr1	18963482	18964179
729	chr1	18964402	18967250
729	chr1	18968120	18969547
729	chr1	18970740	18971728
729	chr1	18972098	18973027
730	chr1	19041390	19043389
730	chr1	19108720	19110719
731	chr1	19178945	19180944
731	chr1	19201874	19203873
731	chr1	19207626	19209625
731	chr1	19226828	19228827
732	chr1	19279948	19281947
734	chr1	19534151	19536150
734	chr1	19575884	19577883
734	chr1	19598249	19600248
734	chr1	19612998	19614997
734	chr1	19636207	19638206
735	chr1	19663010	19665009
736	chr1	19809703	19811702
737	chr1	19921341	19923340
737	chr1	19968255	19970254
737	chr1	19989146	19991145
737	chr1	20003510	20005509
738	chr1	20124029	20126028
739	chr1	20206807	20208806
741	chr1	20510360	20512359
741	chr1	20567455	20569454
742	chr1	20667566	20669565
742	chr1	20690582	20692581
743	chr1	20808462	20810461
743	chr1	20832416	20834415
744	chr1	20876894	20878893
744	chr1	20958045	20960044
745	chr1	20985516	20987515
745	chr1	21020939	21022938
745	chr1	21029008	21031007
745	chr1	21041832	21043831
745	chr1	21056006	21058005
746	chr1	21110708	21112707
749	chr1	21501115	21503114
749	chr1	21549574	21551573
749	chr1	21614380	21616379
750	chr1	21669360	21671359
750	chr1	21752797	21754796
751	chr1	21761070	21763069
751	chr1	21763417	21766271
751	chr1	21784445	21786444
751	chr1	21833548	21835547
752	chr1	21928179	21930178
752	chr1	21946674	21948673
752	chr1	21976101	21978100
752	chr1	21983703	21985702
752	chr1	21993063	21995062
752	chr1	21995915	21996160
753	chr1	22107129	22109128
753	chr1	22138891	22140890
753	chr1	22147683	22149682
754	chr1	22153300	22155299
754	chr1	22189349	22191348
754	chr1	22208992	22210991
754	chr1	22211319	22213901
755	chr1	22349917	22351916
755	chr1	22377009	22379008
756	chr1	22444520	22446519
756	chr1	22454023	22456022
756	chr1	22466912	22468911
757	chr1	22610214	22612213
757	chr1	22666638	22668637
758	chr1	22776236	22778235
759	chr1	22887595	22889594
759	chr1	22900802	22902801
759	chr1	22917773	22919772
759	chr1	22925145	22927144
760	chr1	22972050	22974049
760	chr1	23001416	23003415
760	chr1	23034823	23036822
761	chr1	23108904	23110903
762	chr1	23277553	23279552
763	chr1	23343814	23345813
764	chr1	23502059	23504058
764	chr1	23541377	23543376
765	chr1	23668245	23670244
765	chr1	23692690	23694689
766	chr1	23748508	23750507
766	chr1	23761154	23763153
766	chr1	23807977	23809976
767	chr1	23855033	23857032
767	chr1	23879017	23881016
767	chr1	23881756	23884841
767	chr1	23885088	23885681
767	chr1	23892640	23894639
767	chr1	23943941	23945940
768	chr1	24016355	24018354
768	chr1	24067695	24069694
768	chr1	24102502	24104501
769	chr1	24115482	24117481
769	chr1	24124799	24126798
769	chr1	24192254	24194253
769	chr1	24227115	24229114
770	chr1	24283785	24285784
770	chr1	24304363	24306362
772	chr1	24511540	24513539
773	chr1	24646202	24648201
773	chr1	24737857	24739856
773	chr1	24740263	24742670
774	chr1	24826865	24828864
774	chr1	24859702	24861701
775	chr1	24967027	24969026
776	chr1	25069352	25071351
777	chr1	25172560	25174559
777	chr1	25226496	25228495
777	chr1	25232428	25234427
777	chr1	25253527	25255526
97	chr1	25556563	25558562
780	chr1	25564459	25566458
780	chr1	25570966	25572965
780	chr1	25591277	25593276
780	chr1	25593679	25593956
780	chr1	25661606	25663605
780	chr1	25664008	25664285
781	chr1	25754470	25756469
782	chr1	25867893	25869892
782	chr1	25940661	25942660
782	chr1	25943192	25944098
784	chr1	26095904	26097903
784	chr1	26144122	26146121
784	chr1	26183472	26185471
784	chr1	26199722	26201721
785	chr1	26229950	26231949
785	chr1	26247205	26249204
785	chr1	26322549	26324548
786	chr1	26359593	26361592
786	chr1	26370281	26372280
786	chr1	26435319	26437318
787	chr1	26485807	26487806
787	chr1	26488607	26490521
787	chr1	26494179	26496178
787	chr1	26549517	26551516
787	chr1	26558449	26560448
787	chr1	26604362	26606361
788	chr1	26630836	26632835
788	chr1	26660538	26662537
788	chr1	26670445	26672444
788	chr1	26684516	26686515
788	chr1	26735246	26737245
789	chr1	26756492	26758491
789	chr1	26796366	26798365
789	chr1	26824676	26826675
789	chr1	26854191	26856190
790	chr1	26944844	26946843
791	chr1	27019833	27021832
791	chr1	27112118	27114117
792	chr1	27141740	27143739
792	chr1	27151033	27153032
792	chr1	27187912	27189911
792	chr1	27190129	27191065
792	chr1	27214161	27216160
792	chr1	27224492	27226491
792	chr1	27246048	27248047
793	chr1	27284065	27286064
793	chr1	27318127	27320126
793	chr1	27330593	27332592
793	chr1	27336879	27338878
794	chr1	27479345	27481344
795	chr1	27525884	27527883
795	chr1	27558705	27560704
795	chr1	27646453	27648452
796	chr1	27673919	27675918
796	chr1	27681277	27683276
796	chr1	27683591	27687023
796	chr1	27690412	27692411
796	chr1	27707600	27709599
796	chr1	27716892	27718891
797	chr1	27814342	27816341
797	chr1	27852416	27854415
797	chr1	27872417	27874416
797	chr1	27892927	27894926
797	chr1	27899660	27901659
798	chr1	27927705	27929704
798	chr1	27939865	27941864
798	chr1	27958567	27960566
798	chr1	27961024	27961558
798	chr1	27984305	27986304
798	chr1	27992727	27994726
799	chr1	28050145	28052144
799	chr1	28097628	28099627
799	chr1	28155221	28157220
800	chr1	28197031	28199030
800	chr1	28238584	28240583
800	chr1	28283020	28285019
800	chr1	28285305	28286018
801	chr1	28413098	28415097
802	chr1	28557145	28559144
802	chr1	28559598	28562509
803	chr1	28571701	28573700
803	chr1	28583831	28585830
803	chr1	28653365	28655364
803	chr1	28694041	28696040
805	chr1	28842653	28844652
805	chr1	28855037	28857036
805	chr1	28877402	28879401
805	chr1	28906069	28908068
805	chr1	28917041	28919040
806	chr1	28967553	28969552
806	chr1	29061066	29063065
807	chr1	29099790	29101789
807	chr1	29136501	29138500
807	chr1	29187307	29189306
807	chr1	29211438	29213437
808	chr1	29238768	29240767
809	chr1	29445699	29447698
809	chr1	29458810	29460809
810	chr1	29505976	29507975
810	chr1	29555220	29557219
810	chr1	29560745	29562744
810	chr1	29583897	29585896
810	chr1	29586599	29587086
812	chr1	29802962	29804961
822	chr1	31156009	31158008
822	chr1	31188972	31190971
822	chr1	31191222	31191573
822	chr1	31191961	31194275
823	chr1	31244010	31246009
823	chr1	31278121	31280120
824	chr1	31378844	31380843
824	chr1	31381079	31381537
825	chr1	31536412	31538411
826	chr1	31626100	31628099
826	chr1	31652422	31654421
826	chr1	31710078	31712077
827	chr1	31767246	31769245
828	chr1	31883794	31885793
829	chr1	32050471	32052470
829	chr1	32052772	32054340
829	chr1	32081149	32083148
829	chr1	32108210	32110209
830	chr1	32167537	32169536
830	chr1	32178131	32180130
830	chr1	32206486	32208485
830	chr1	32219887	32221886
830	chr1	32224146	32226145
830	chr1	32226536	32228346
830	chr1	32235827	32237826
831	chr1	32252004	32254003
832	chr1	32401387	32403386
832	chr1	32408188	32410187
832	chr1	32477102	32479101
833	chr1	32536205	32538204
833	chr1	32572061	32574060
834	chr1	32643154	32645153
834	chr1	32664231	32666230
834	chr1	32668569	32670568
834	chr1	32685521	32687520
834	chr1	32703524	32705523
834	chr1	32711918	32713917
834	chr1	32738710	32740709
834	chr1	32755414	32757413
835	chr1	32798859	32800858
835	chr1	32815198	32817197
835	chr1	32824944	32826943
835	chr1	32857770	32859769
835	chr1	32890428	32892427
836	chr1	32928500	32930499
836	chr1	32964118	32966117
836	chr1	33003423	33005422
837	chr1	33114543	33116542
838	chr1	33166019	33168018
838	chr1	33205636	33207635
838	chr1	33217427	33219426
838	chr1	33233494	33235493
838	chr1	33280675	33282674
839	chr1	33349686	33351685
839	chr1	33356469	33358468
839	chr1	33364792	33366791
840	chr1	33427531	33429530
840	chr1	33436458	33438457
840	chr1	33500201	33502200
840	chr1	33514594	33516593
840	chr1	33544524	33546523
841	chr1	33590891	33592890
841	chr1	33610976	33612975
841	chr1	33623259	33625258
841	chr1	33644613	33646612
842	chr1	33719448	33721447
842	chr1	33739774	33741773
842	chr1	33742382	33745740
842	chr1	33770146	33772145
842	chr1	33812783	33814782
842	chr1	33815771	33815949
843	chr1	33894002	33896001
843	chr1	33936025	33938024
845	chr1	34088605	34090604
845	chr1	34096896	34098895
849	chr1	34626783	34628782
849	chr1	34640382	34642381
853	chr1	35225028	35227027
853	chr1	35244876	35246875
853	chr1	35247600	35250417
854	chr1	35256564	35258563
854	chr1	35323182	35325181
854	chr1	35329703	35331702
854	chr1	35332410	35334303
854	chr1	35348878	35350877
855	chr1	35392747	35394746
855	chr1	35440237	35442236
855	chr1	35448649	35450648
855	chr1	35495121	35497120
856	chr1	35542927	35544926
856	chr1	35584331	35586330
857	chr1	35655467	35657466
857	chr1	35732223	35734222
859	chr1	36020680	36022679
859	chr1	36036927	36038926
859	chr1	36040052	36042431
860	chr1	36104969	36106968
860	chr1	36171406	36173405
861	chr1	36182248	36184247
861	chr1	36232924	36234923
861	chr1	36271499	36273498
862	chr1	36346501	36348500
862	chr1	36394249	36396248
863	chr1	36547554	36549553
863	chr1	36552325	36554324
864	chr1	36588761	36590760
864	chr1	36612855	36614854
864	chr1	36619451	36621450
864	chr1	36639756	36641755
864	chr1	36642462	36643954
864	chr1	36687759	36689758
865	chr1	36769830	36771829
865	chr1	36784500	36786499
865	chr1	36805362	36807361
866	chr1	36849089	36851088
866	chr1	36861211	36863210
866	chr1	36913796	36915795
866	chr1	36927414	36929413
871	chr1	37496377	37498376
873	chr1	37781611	37783610
874	chr1	37937723	37939722
874	chr1	37978071	37980070
875	chr1	38017606	38019605
875	chr1	38019824	38022451
875	chr1	38059428	38061427
875	chr1	38097677	38099676
876	chr1	38154042	38156041
876	chr1	38156280	38157294
876	chr1	38198919	38200918
876	chr1	38216190	38218189
876	chr1	38218978	38219701
876	chr1	38225079	38227078
876	chr1	38227742	38229837
876	chr1	38257095	38259094
877	chr1	38271374	38273373
877	chr1	38323150	38325149
877	chr1	38395236	38397235
878	chr1	38453232	38455231
878	chr1	38459584	38461583
878	chr1	38468617	38470616
878	chr1	38476082	38478081
878	chr1	38508102	38510101
882	chr1	38939919	38941918
882	chr1	39042059	39044058
883	chr1	39172379	39174378
884	chr1	39267729	39269728
884	chr1	39281609	39283608
885	chr1	39322815	39324814
885	chr1	39336479	39338478
886	chr1	39454655	39456654
886	chr1	39545013	39547012
886	chr1	39568665	39570664
889	chr1	39872018	39874017
889	chr1	39954424	39956423
890	chr1	39978365	39980364
890	chr1	40039317	40041316
890	chr1	40103010	40105009
891	chr1	40134988	40136987
891	chr1	40147431	40149430
891	chr1	40154930	40156929
891	chr1	40202312	40204311
891	chr1	40233767	40235766
892	chr1	40251683	40253682
892	chr1	40346941	40348940
892	chr1	40364595	40366594
893	chr1	40418487	40420486
894	chr1	40503411	40505410
894	chr1	40560666	40562665
894	chr1	40596508	40598507
894	chr1	40624913	40626912
895	chr1	40721386	40723385
895	chr1	40723699	40723795
896	chr1	40767186	40769185
896	chr1	40779004	40781003
896	chr1	40781446	40781678
896	chr1	40781957	40782219
896	chr1	40837215	40839214
897	chr1	40913605	40915604
897	chr1	40940784	40942783
897	chr1	40972056	40974055
897	chr1	40995160	40997159
898	chr1	41117852	41119851
898	chr1	41129111	41131110
899	chr1	41155162	41157161
899	chr1	41247090	41249089
899	chr1	41265919	41267918
899	chr1	41281840	41283839
899	chr1	41284592	41284846
900	chr1	41301355	41303354
900	chr1	41324949	41326948
900	chr1	41347740	41349739
901	chr1	41442870	41444869
901	chr1	41481418	41483417
903	chr1	41704957	41706956
904	chr1	41824680	41826679
904	chr1	41828291	41831975
904	chr1	41845264	41847263
904	chr1	41887270	41889269
905	chr1	41959850	41961849
905	chr1	41979788	41981787
906	chr1	42125380	42127379
908	chr1	42381640	42383639
909	chr1	42498855	42500854
910	chr1	42609485	42611484
911	chr1	42798265	42800264
911	chr1	42843978	42845977
912	chr1	42919716	42921715
912	chr1	42926797	42928796
914	chr1	43121977	43123976
914	chr1	43145500	43147499
914	chr1	43202115	43204114
914	chr1	43230214	43232213
914	chr1	43248762	43250761
915	chr1	43280574	43282573
915	chr1	43310258	43312257
915	chr1	43350785	43352784
915	chr1	43352995	43353240
915	chr1	43353443	43353946
916	chr1	43387835	43389834
916	chr1	43421467	43423466
916	chr1	43470867	43472866
917	chr1	43531890	43533889
917	chr1	43611488	43613487
917	chr1	43635503	43637502
918	chr1	43736484	43738483
918	chr1	43768522	43770521
919	chr1	43812305	43814304
919	chr1	43822134	43824133
919	chr1	43830814	43832813
919	chr1	43833074	43833827
919	chr1	43853375	43855374
920	chr1	43917083	43919082
